Movie Title,url,imdb_id,Release,Genres,Cast,Crew,Ratings,Votes,Plot,Popularity,Age of Content
Fida,https://www.imdb.com/title/tt0422236,422236,20 Aug 2004 (India),"['Action', 'Crime', 'Drama', 'Romance', 'Thriller']","['Kareena Kapoor', 'Fardeen Khan', 'Shahid Kapoor']","['Ken Ghosh', 'Shabuddin Choudhary', 'Lalit Mahajan', 'Anu Malik', 'Amit Roy', 'V.N. Mayekar']",5.5,2531.0,"A young man is hellbent to destroy his arch enemy and his lover, who destroyed his life.",2.7861571428571428,17 years
Raja Babu ,https://www.imdb.com/title/tt0110942,110942,10 Jan 1994 (India),"['Action', 'Comedy', 'Drama', 'Romance']","['Govinda', 'Karisma Kapoor', 'Shakti Kapoor']","['David Dhawan', 'Nandu G. Tolani', 'Anees Bazmee', 'Anand Chitragupth', 'Rajan Kinagi', 'A. Muthu']",6.3,2729.0,A man tries to become a better son after his intended bride rejects him and he learns he was adopted from a poor family.,3.1889857142857143,27 years
Rann ,https://www.imdb.com/title/tt1451797,1451797,29 Jan 2010 (India),"['Drama', 'Mystery', 'Thriller']","['Amitabh Bachchan', 'Riteish Deshmukh', 'Gul Panag']","['Ram Gopal Varma', 'Madhu Mantena Varma', 'Rohit G. Banawlikar', 'Kumar Bapi', 'Amit Roy', 'Nipun Gupta']",6.9,2531.0,The revered chief of a news agency tries to maintain journalistic integrity as his bureau and a rival agency vie for viewers following a terrorist attack.,3.486157142857143,11 years
The Stoneman Murders,https://www.imdb.com/title/tt1183946,1183946,13 Feb 2009 (India),"['Crime', 'Drama', 'Mystery', 'Thriller']","['Kay Kay Menon', 'Arbaaz Khan', 'Rukhsar Rehman']","['Manish Gupta', 'Bobby Bedi', 'Suhas Shetty', 'Srikanth Naroj', 'Sanjib Datta', 'Nitinn Rana']",7.4,2975.0,"In 1980s Bombay, a serial killer starts targeting homeless street dwellers, whilst a suspended police officer attempts to solve the case.::Anonymous",3.7425,12 years
Luck (2009),https://www.imdb.com/title/tt1242782,1242782,25 Jul 2009 (India),"['Action', 'Adventure', 'Drama', 'Thriller']","['Mithun Chakraborty', 'Sanjay Dutt', 'Imran Khan']","['Soham Shah', 'Dhaval Jatania', ""Renzil D'Silva"", 'Salim Merchant', 'Santhosh Thundiyil', 'Biren Mohanty']",4.9,2586.0,"An underworld kingpin recruits people endowed with 'Luck' from across the globe to take part in a series of challenges designed to test their 'Luck' factor, as gamblers around the world bet on them.::Chittaranjan",2.486942857142857,12 years
Bewafaa (2005),https://www.imdb.com/title/tt0363472,363472,24 Feb 2005 (Australia),"['Drama', 'Romance']","['Anil Kapoor', 'Akshay Kumar', 'Kareena Kapoor']","['Dharmesh Darshan', 'Boney Kapoor', 'Shravan Rathod', 'W.B. Rao', 'Helene Rousse']",4.4,2448.0,"Anjali sacrifices her love for Raja after her sister's death and marries her brother-in-law. Years later, she meets Raja and is torn between him and her loyalties.",2.234971428571429,16 years
Murder 3,https://www.imdb.com/title/tt2429640,2429640,14 Feb 2013 (UK),"['Drama', 'Mystery', 'Thriller']","['Randeep Hooda', 'Aditi Rao Hydari', 'Sara Loren']","['Vishesh Bhatt', 'Aleem Allie', 'Mahesh Bhatt', 'Pritam Chakraborty', 'Sunil Patel', 'Devendra Murdeshwar']",4.9,2493.0,"A hot-shot fashion and wildlife photographer Vikram gets into a relationship with Nisha. She moves in with him in his palatial house outside of the city. The old world house, made decades ago is as beautiful as it is scary. It holds many secrets which Nisha is soon to unearth; of the life of the man who made it and of Vikram, who is dealing with the mysterious disappearance of his former girlfriend Roshni.::FIP",2.485614285714286,8 years
Kalyug (2005),https://www.imdb.com/title/tt0499041,499041,09 Dec 2005 (India),"['Action', 'Crime', 'Drama', 'Thriller']","['Kunal Khemu', 'Deepal Shaw', 'Smiley Suri']","['Mohit Suri', 'Mukesh Bhatt', 'Jay Dixit', 'Anu Malik', 'Rituraj Narain', 'Akiv Ali']",6.5,2656.0,"A newly married couple is caught on camera during their honeymoon. When the wife commits suicide after the video is released on internet, the husband sets out to seek revenge.",3.2879428571428573,16 years
Hero No. 1,https://www.imdb.com/title/tt0119285,119285,21 Feb 1997 (India),"['Comedy', 'Drama', 'Musical', 'Romance']","['Govinda', 'Karisma Kapoor', 'Kader Khan']","['David Dhawan', 'Khemchand Bhagnani', 'Rumi Jaffery', 'Anand Chitragupth', 'K.S. Prakash Rao', 'A. Muthu']",6.2,2821.0,"Timid Rajesh Malhotra escapes his tyrant father and meets Meena in a foreign land. The two lovers decide to marry, but when Meena's parents object, Rajesh decides to win them over in the quirkiest way.",3.1403,24 years
Bank Chor,https://www.imdb.com/title/tt3611266,3611266,16 Jun 2017 (India),"['Action', 'Comedy', 'Crime', 'Thriller']","['Riteish Deshmukh', 'Vivek Oberoi', 'Rhea Chakraborty']","['Bumpy', 'Raunaq Bajaj', 'Baljeet Singh Marwah', 'Kailash Kher', 'Adil Afsar', 'Saurabh Kulkarni', 'Shanoo Sharma']",5.9,2692.0,"A comic-caper, that tells the story of 3 morons trying to rob a bank who pick the worst day possible when everything that can go wrong, goes wrong and how they're inadvertently caught in the crossfire.::Anonymous",2.988457142857143,4 years
Jab Pyaar Kisise Hota Hai,https://www.imdb.com/title/tt0182251,182251,22 May 1998 (India),"['Comedy', 'Drama', 'Romance']","['Salman Khan', 'Twinkle Khanna', 'Johnny Lever']","['Deepak Sareen', 'Kumar Sadhuram Taurani', 'Honey Irani', 'Babloo Chakravorty', 'Manmohan Singh', 'Keshav Naidu']",5.8,2667.0,"A Playboy's past catches up with him, when he wants to get married::Zeshan Sattar",2.9381,23 years
Laaga Chunari Mein Daag,https://www.imdb.com/title/tt0985636,985636,12 Oct 2007 (Australia),"['Drama', 'Family', 'Romance']","['Rani Mukerji', 'Jaya Bachchan', 'Konkona Sen Sharma']","['Pradeep Sarkar', 'Aditya Chopra', 'Rekha Nigam', 'Shantanu Moitra', 'Sushil Rajpal', 'Kaushik Das']",5.4,2402.0,A small town girl lands in big bad Mumbai to earn an honest living but faces a confrontation she would've never dreamt of in her wildest dreams.::Official Source,2.734314285714286,14 years
Goal (2007),https://www.imdb.com/title/tt0973808,973808,11 May 2007 (India),"['Drama', 'Romance', 'Sport']","['Rajith Menon', 'Aksha Pardasany', 'Muktha George']","['Kamal', 'Kalavur Ravikumar', 'Vidyasagar', 'P. Sukumar', 'K. Rajagopal']",5.3,518.0,"Sam, a football player, gets admission in a prestigious international school under sports quota. His life changes for the better when he falls in love with a girl from the same school.",2.6574,14 years
Love Story 2050,https://www.imdb.com/title/tt0490170,490170,04 Jul 2008 (Netherlands),"['Action', 'Adventure', 'Drama', 'Musical', 'Romance', 'Sci-Fi']","['Harman Baweja', 'Priyanka Chopra Jonas', 'Boman Irani']","['Harry Baweja', 'Pammi Baweja', 'Anu Malik', 'Vijay Kumar Arora', 'Hemal Kothari']",2.5,2405.0,"With the help of his uncle, a man travels to the future to try and bring his girlfriend back to life.::rAjOo (gunwanti@hotmail.com)",1.2843571428571428,13 years
Deewana Mastana,https://www.imdb.com/title/tt0118957,118957,23 Sep 1997 (India),"['Comedy', 'Romance']","['Anil Kapoor', 'Govinda', 'Juhi Chawla']","['David Dhawan', 'Ketan Desai', 'Anees Bazmee', 'Laxmikant Shantaram Kudalkar', 'Rajan Kinagi', 'A. Muthu']",6.7,2566.0,Chaos ensues when a small time crook and a mental patient tries to win heart of a beautiful woman with comical outcomes.::Eros,3.386657142857143,24 years
Coolie No. 1 (1995),https://www.imdb.com/title/tt0101616,101616,30 Jun 1995 (India),"['Action', 'Comedy', 'Romance']","['Govinda', 'Karisma Kapoor', 'Harish']","['David Dhawan', 'Vashu Bhagnani', 'Rumi Jaffery', 'Anand Chitragupth', 'Rajan Kinagi', 'A. Muthu']",6.6,5045.0,In order to avenge his insult against wealthy Hoshiarchand Choudhary; Pandit Shaadiram Gharjodhe asks Raju; a coolie by profession to masquerade as a wealthy business tycoon so that he can get marry to Choudhary's daughter Malti.,3.3720714285714286,26 years
Breakaway (2011),https://www.imdb.com/title/tt1736552,1736552,23 Sep 2011 (India),"['Comedy', 'Drama', 'Sport']","['Vinay Virmani', 'Camilla Belle', 'Russell Peters']","['Robert Lieberman', 'Mohan Bangera', 'Vinay Virmani', 'Meet Bros', 'Steve Danyluk', 'Susan Shipton']",5.7,2313.0,An ethnic Canadian hockey player struggles against traditional family values and discrimination from mainstream hockey players.::rAjOo (gunwanti@hotmail.com),2.8830428571428572,10 years
Kuch Naa Kaho,https://www.imdb.com/title/tt0369637,369637,26 Aug 2003 (India),"['Comedy', 'Drama', 'Romance']","['Aishwarya Rai Bachchan', 'Abhishek Bachchan', 'Satish Shah']","['Rohan Sippy', 'Hussain Shaikh', 'Rohena Gera', 'Shankar Mahadevan', 'Manikandan', 'Rajeev Gupta']",5.4,2262.0,"A man is coerced by his uncle to get married and assigns this task to his secretary. However the man falls for the secretary herself, who has a dark past.::T-Series",2.7323142857142857,18 years
Andaaz,https://www.imdb.com/title/tt0346507,346507,23 May 2003 (UK),"['Drama', 'Musical', 'Romance']","['Akshay Kumar', 'Lara Dutta', 'Priyanka Chopra Jonas']","['Raj Kanwar', 'Suneel Darshan', 'Robin Bhatt', 'Shravan Rathod', 'Ishwar Bidri', 'Sanjay Sankla']",5.3,2420.0,"Loyalty, Respect, commitment and love. What is Love? Loyalty, respect, commitment and friendship. Friendship and Love... Love and Friendship... So much in common, yet so different in emotion!::Mustafa Popal",2.6845714285714286,18 years
Aap Mujhe Achche Lagne Lage,https://www.imdb.com/title/tt0247911,247911,19 Apr 2002 (Australia),"['Action', 'Drama', 'Romance']","['Hrithik Roshan', 'Ameesha Patel', 'Kiran Kumar']","['Vikram Bhatt', 'Gautam Kumar', 'Robin Bhatt', 'Rajesh Roshan', 'Pravin Bhatt', 'Amit Saxena']",3.1,2442.0,"The daughter of a rich criminal industrial tycoon falls in love with a college boy. The tycoon, what a surprise, objects...::Anonymous",1.5848857142857142,19 years
Thoda Pyaar Thoda Magic,https://www.imdb.com/title/tt1191138,1191138,27 Jun 2008 (Netherlands),"['Comedy', 'Drama', 'Family', 'Fantasy', 'Romance']","['Saif Ali Khan', 'Rani Mukerji', 'Rishi Kapoor']","['Kunal Kohli', 'Vicky Bahri', 'Rohena Gera', 'Sandeep Chowta', 'Sudeep Chatterjee', 'Amitabh Shukla']",4.9,2465.0,"An angel, a man and 4 orphans come together to bring you a story filled with fun, excitement, tears, love and magic.::Official Source",2.485214285714286,13 years
Guddu,https://www.imdb.com/title/tt0172519,172519,31 Jul 1995 (India),"['Drama', 'Romance']","['Deepti Naval', 'Mukesh Khanna', 'Manisha Koirala']","['Prem Lalwani', 'Abrar Alvi', 'Sunil Kaushik', 'V. Durga Prasad', 'Mohan Kaul']",4.2,2298.0,"When Guddu and Salina end up in a car accident, Salina loses her sight. Guddu soon finds out that he has a brain tumour, and decides to donate his eyes to Salina.",2.1328285714285715,26 years
Honeymoon Travels Pvt. Ltd.,https://www.imdb.com/title/tt0808306,808306,23 Feb 2007 (UK),"['Comedy', 'Drama', 'Romance']","['Abhay Deol', 'Minissha Lamba', 'Boman Irani']","['Reema Kagti', 'Farhan Akhtar', 'Vishal Dadlani', 'Deepti Gupta', 'Aarti Bajaj']",6.1,2490.0,"Six newly-married, diverse, honeymooning couples face marital bliss and discord, finding out more about themselves, their significant others and life in this happy-go-lucky, quirky drama.::Amodini's Movie Reviews",3.0855714285714284,14 years
Namak Halaal,https://www.imdb.com/title/tt0084385,84385,30 Apr 1982 (India),"['Action', 'Comedy', 'Drama']","['Waheeda Rehman', 'Shashi Kapoor', 'Amitabh Bachchan']","['Prakash Mehra', 'Satyendra Pal', 'Surendra Kaul', 'Bappi Lahiri']",7.3,2488.0,"Brought up by his grandfather, Arjun Singh moves to the city in search of a new job and life. While in the city he meets Bhairon who helps him find a job as a singer in a 5-star hotel owned by Raja.",3.685542857142857,39 years
Dulhe Raja,https://www.imdb.com/title/tt0210659,210659,10 Jul 1998 (India),['Comedy'],"['Govinda', 'Raveena Tandon', 'Kader Khan']","['Harmesh Malhotra', 'Rajeev Kaul', 'Anand Chitragupth', 'Shyam Rao Shiposkar', 'Govind Dalwadi']",6.6,2703.0,"Poor Raja opens a fast food restaurant right opposite a five star hotel run by it's owner Singhania, earning his wrath. The wealthy hotel owner uses all his influence to remove Raja, but in vain. Things get worse for the wealthy man, when his daughter Kiran wants to marry the poor hotelier. The wealthy man refuses, leading to a confrontation and a condition - which Raja fulfills, he becomes rich virtually overnight, and proposes for the hand of Kiran. The wealthy hotelier reluctantly accepts him as his son-in-law, only to have Kiran elope with a man named Rahul.::Carrie",3.3386142857142858,23 years
Pukar (2000),https://www.imdb.com/title/tt0218533,218533,04 Feb 2000 (India),"['Action', 'Drama', 'Romance', 'Thriller']","['Anil Kapoor', 'Madhuri Dixit', 'Namrata Shirodkar']","['Rajkumar Santoshi', 'Mohammed Asif', 'Vijay Deveshwar', 'A.R. Rahman', 'Baba Azmi', 'V.N. Mayekar']",6.8,2295.0,A notorious terrorist manipulates an Indian army major's jilted lover into helping him obtain a classified military code.,3.432785714285714,21 years
Chashme Buddoor (1981),https://www.imdb.com/title/tt0082162,82162,08 May 1981 (India),"['Comedy', 'Family', 'Romance']","['Farooq Shaikh', 'Deepti Naval', 'Saeed Jaffrey']","['Sai Paranjape', 'Gul Anand', 'Raj Kamal', 'Virendra Saini']",8.0,2389.0,"Two womanizing slackers, Omi and Jai (Rakesh Bedi and Ravi Baswani respectively) attempt to woo the new girl in the neighbourhood, and fail - miserably. Their third room-mate, shy, and a bookworm - succeeds, much to their chargin. The two scheme up comical ideas to split the two lovebirds, so that their secrets and humiliation are not revealed.::rAjOo (gunwanti@hotmail.com)",4.034128571428571,40 years
Halla Bol,https://www.imdb.com/title/tt0892874,892874,11 Jan 2008 (India),"['Crime', 'Drama']","['Ajay Devgn', 'Vidya Balan', 'Pankaj Kapur']","['Rajkumar Santoshi', 'Jyoti Penkar', 'Ranjit Kapoor', 'Sukhwinder Singh', 'Nataraja Subramanian', 'Steven H. Bernard']",6.1,2254.0,A popular Bollywood actor witnesses a murder but refuses to come forward to identify the killer(s).::rAjOo (gunwanti@hotmail.com),3.0822,13 years
Singh Saab the Great,https://www.imdb.com/title/tt2437954,2437954,21 Nov 2013 (Kuwait),"['Action', 'Drama']","['Sunny Deol', 'Urvashi Rautela', 'Prakash Raj']","['Anil Sharma', 'Sangeetha Ahir', 'Shaktimaan Talwar', 'Anand Raj Anand', 'S. Gopinath', 'Ashfaq Makrani', 'Bhupendra Rajput']",5.6,2250.0,A tax collector willing to reform the society with the thought of change instead of revenge tries to control himself while attempting to teach a lesson to the man responsible behind his wife's death.::Anonymous,2.832142857142857,8 years
Hero (2015),https://www.imdb.com/title/tt4467202,4467202,10 Sep 2015 (Germany),"['Action', 'Drama', 'Musical', 'Romance']","['Sooraj Pancholi', 'Athiya Shetty', 'Tigmanshu Dhulia']","['Nikkhil Advani', 'Monisha Advani', 'Subhash Ghai', 'Meet Bros', 'Tushar Kanti Ray', 'Ritesh Soni', 'Mukesh Chhabra']",3.5,2490.0,"A boy and a girl find themselves stuck in a whirlpool of such intense love that they would do anything, go to any extent and face all odds for the one they love.::Ashutosh Aswale",1.7855714285714286,6 years
Bumboo,https://www.imdb.com/title/tt2265191,2265191,30 Mar 2012 (India),['Comedy'],"['Kavin Dave', 'Sharat Saxena', 'Sanjay Mishra']","['Jagdish Rajpurohit', 'Kavin Dave', 'Syed Faiz Ali', 'Anil Singh', 'Suvir Nath']",6.0,3642.0,"Bumboo movie is based on one simple idea. Every person meets someone, who screws it up and makes life miserable (In the 'Bambaiyya' lingo it is called as 'Vaat Lagna'). In Bumboo the movie each character screws someone or the others happiness. Each situation is humorous and ends up into comedy of errors. Bumboo is based upon ""L'emmerduer"" which is by Francis Veber.::Jagdish Rajpurohit",3.0520285714285715,9 years
3 Deewarein,https://www.imdb.com/title/tt0338490,338490,01 Aug 2003 (India),"['Crime', 'Drama']","['Naseeruddin Shah', 'Jackie Shroff', 'Juhi Chawla']","['Nagesh Kukunoor', 'Devika Bahudhanam', 'Salim Merchant', 'Ajayan Vincent', 'Sanjib Datta']",7.8,2407.0,"The story of a documentary movie-maker who films the reformation story of three hardened criminals within the prison walls - and in the process, finds redemption in her own life.::Akshay",3.9343857142857144,18 years
MP3: Mera Pehla Pehla Pyaar,https://www.imdb.com/title/tt0860454,860454,08 Jun 2007 (India),"['Comedy', 'Drama', 'Musical', 'Romance']","['Menekka Arora', 'Sarthak Bhasin', 'Sagar Chawla']","['Robbie Grewal', 'Ondrej Beránek', 'Dhruv Ghanekar', 'Amitabha Singh', 'Aarif Sheikh', 'Richa Kapur Thakkar']",7.0,2225.0,"Delhi-based Rohan Sood lives a wealthy lifestyle along with his businessman dad, Shekhar, and mom, Renu. He attends St. Lawrence High School and is friendly with Vasu, Sudhir and Javed, and together the friends land in hot water virtually everyday. Then everything changes when he first sets eyes on heart-achingly beautiful new student, Ayesha Mehra, who was born in London, England, and also lives a wealthy lifestyle with her mom, Sheetal, and businessman dad. Both Rohan and Ayesha are attracted to each other and decide to go on a Karaoke date - with disastrous results as both end up in a vehicle accident. Their relationship sours with rumors of Ayesha being attracted to Shantanu and Rohan dating Simran, and both part ways. Ayesha and her mom decide to go to Paris to visit Parminder and her husband, Tony. Realizing that he now loves Ayesha, Rohan decides to travel to Paris, clear the misunderstanding, and win her over. In order to do this he misuses his dad's credit card to book an air-ticket, as well as forges school documents to show that he is attending the Math Olympiad. He does reach Paris but is unable to locate Ayesha. When he approaches the Indian Embassy, he is detained and may well be deported back home to possibly face his angry dad and school authorities.::rAjOo (gunwanti@hotmail.com)",3.5317857142857143,14 years
